gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge,Persona_Cluster
0,0,0,0,0.9143223218138218,1,0,0,2,0,0,0,0,0,0,1,1,-0.4799485874696779,0.2333278806667726,-0.2862975678286895,0,0,0
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,1,0,-1.488054443674343,-1.002749302758447,-1.611060330893776,0,0,1
1,0,0,0,0.6698259319204956,1,2,0,0,0,0,2,2,0,2,1,0,0.0382211442203645,0.3942897367864814,0.1520255653817345,0,0,0
0,0,1,1,-1.0823981956483424,1,0,0,2,2,0,0,0,0,0,0,1,-0.3022429423067467,-0.8510606074964199,-0.2336786909065578,0,0,0
0,1,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.1528163733441234,-0.9810386797077616,-0.8028156828238966,0,0,1
0,0,1,1,0.2623319487649518,1,0,1,0,0,2,2,0,0,0,1,0,0.5480868737999891,0.3539888433907755,0.6004050103281934,0,0,0
0,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,3,-1.5096448491614285,-1.0030349688512192,-1.6216951288946957,0,0,0
0,0,1,0,1.5255632965471373,0,1,0,0,2,2,2,2,2,2,0,0,-0.239132526267575,0.7635900717964234,-0.0799259465533789,0,0,0
0,0,0,0,-1.2861451872261145,1,2,0,0,0,0,0,0,0,0,1,0,-0.4998781925346793,-0.9896745854354128,-1.1243138070055387,0,0,0
0,0,1,0,-0.7971524074394618,0,1,0,0,0,2,0,2,2,0,1,0,-0.5397374026646827,-0.7332563057001388,-0.4610997558492973,0,0,0
0,0,1,1,1.3218163049693654,1,2,0,2,2,2,2,2,2,2,1,3,0.8453701493529301,1.606788480400582,1.0123385810999388,1,0,0
1,1,0,0,-0.4711572209150268,1,2,1,0,2,2,0,2,2,0,1,2,1.307072666692134,-0.0131799830807894,1.4375569729642086,1,0,1
0,0,0,0,0.7105753302360499,0,1,0,0,2,2,2,0,0,2,0,1,-0.8403422790617904,-0.1622097862485524,-0.7014723136386638,0,0,0
0,0,0,0,-0.8379018057550162,0,1,0,0,2,2,2,2,2,1,0,2,-0.1444669022088172,-0.684956761706812,-0.0705878157310033,0,0,0
1,0,0,0,-0.2674102293372549,1,0,1,0,2,0,0,0,0,1,0,0,0.3487908231499729,-0.1246996308360825,0.5042646184856928,0,0,0
0,1,0,0,-1.2453957889105598,0,1,0,0,0,2,0,0,0,0,1,2,-1.1492511575693156,-0.9770613287237796,-1.0836834248994618,0,0,1
0,1,0,0,0.5475777369738324,1,2,0,0,0,2,2,0,2,1,1,1,0.1362083691232887,0.4190547895983464,0.3248906387465983,0,0,0
0,0,1,0,0.5475777369738324,1,2,1,0,2,2,2,2,2,2,1,1,1.45820550510173,1.121771403503079,1.4381155332520117,1,0,0
0,0,1,1,1.158818711707148,1,2,1,0,2,0,0,2,2,0,1,2,1.1343494227954536,1.6297076907668424,1.2304363051980494,1,0,0
0,0,1,0,-0.5934054158616899,1,2,1,0,0,0,2,2,0,0,1,2,0.7922245358462588,-0.3107561544900857,0.8049763291207791,0,0,1
1,0,0,0,-0.5526560175461356,1,2,0,0,0,0,0,2,2,0,0,3,0.1528163733441234,-0.3987413110639169,0.3400978777210718,0,0,0
1,0,1,1,-0.7971524074394618,1,2,1,0,0,0,0,0,0,0,1,1,0.3122532138641368,-0.617517589497749,0.1544330031709538,0,0,1
1,0,1,1,-0.7971524074394618,1,2,2,1,1,1,1,1,1,1,0,0,-1.345225607375165,-0.8606194344468736,-1.1384545823693988,0,0,0
0,0,0,0,-1.163896992279451,0,1,0,2,0,2,0,0,0,0,0,3,-0.9964575187376364,-0.951966661189485,-1.053142466537847,0,0,0
0,0,1,1,1.607062093178246,1,2,1,2,0,2,2,2,2,2,0,3,1.4100422928613094,2.31822889729228,1.4547199619403066,1,0,0
1,0,0,1,-1.2861451872261145,0,1,0,0,0,0,0,0,0,0,0,3,-1.3551904099076657,-1.0009913575721567,-1.545615420118887,0,0,1
0,0,0,0,-0.7971524074394618,1,2,1,0,2,2,2,0,0,0,0,2,0.8104933404891773,-0.5139746180252484,0.7051051809768057,0,0,1
0,0,0,0,-1.2046463905950056,1,0,2,1,1,1,1,1,1,0,1,3,-1.5079840487393448,-0.9853676197290014,-1.452765452957013,0,0,0
1,0,0,0,-1.2046463905950056,1,0,1,0,0,2,0,0,2,0,0,1,0.6875941092550005,-0.8987888193042024,0.1588154748746294,0,0,1
0,1,0,0,-0.9601500007016792,1,2,1,0,0,2,0,2,0,0,1,2,0.8337445463983455,-0.652654518908727,0.7312130257395024,1,1,1
1,0,1,1,-0.5119066192305812,1,0,1,0,0,0,0,2,2,0,1,2,0.8370661472425127,-0.23085754577319,0.8266846848627754,1,0,1
0,0,0,0,-1.041648797332788,1,2,1,0,0,0,0,0,0,0,1,0,0.335504419773305,-0.7686129782594032,0.3201780830039654,0,0,1
1,1,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.157798774610374,-0.9809727567632756,-0.8003614986698381,0,0,1
0,0,0,0,-0.389658424283918,1,2,1,0,0,0,0,2,2,0,1,2,0.9466789751000216,0.0174522117903197,1.250995595212648,1,0,1
0,0,1,0,1.3218163049693654,1,0,0,2,0,2,2,0,0,2,0,1,-0.2025949169817386,0.6835156685608985,-0.0292270897779922,0,0,0
0,0,1,1,0.7920741268671586,1,0,2,1,1,1,1,1,1,2,0,3,-1.516288050849762,-0.5582089137752788,-1.3045805789253335,0,0,0
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,2,0,0,0,1,3,-0.4899133900021786,-0.9446931629812088,-0.6956496414300155,0,0,0
0,0,1,0,-1.0823981956483424,1,2,1,0,2,0,0,0,2,0,1,2,0.8553349518854307,-0.7865000705299073,0.4530254085813851,1,1,1
1,0,1,0,-1.163896992279451,1,0,1,0,0,0,0,0,0,0,0,2,0.182710780941626,-0.8823300574975592,-0.0161678553097303,0,0,1
1,0,1,0,0.4660789403427237,1,2,1,2,0,2,0,0,0,0,1,1,0.6576997016574979,0.5821042056267749,0.6954001162321329,0,0,0
1,1,0,0,0.5883271352893868,1,2,1,0,0,0,0,2,0,0,1,1,0.6992197122095847,0.6872513020817655,0.6936912768952329,0,0,1
0,0,0,0,-1.0823981956483424,0,1,0,2,2,0,2,0,2,0,0,1,-0.4666621840930099,-0.8764409411234866,-0.5036389478529751,0,0,0
1,0,0,0,-1.041648797332788,1,2,1,0,0,0,0,2,2,0,0,2,1.036362197892529,-0.7304875420317316,0.6750122086115669,1,1,1
1,0,0,0,0.832823525182713,1,2,0,0,2,2,2,0,2,2,1,0,0.2956452096433021,0.7279697074592154,0.4570291481625207,0,0,0
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,0,0,3,-0.6726014364313602,-0.9465609797416422,-0.7304172502791754,0,0,1
1,0,0,1,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,0,3,-1.5096448491614285,-0.955108988209979,-1.340398878474771,0,0,0
1,0,0,0,-0.9194006023861248,1,0,1,0,0,0,0,2,2,0,1,2,0.8138149413333441,-0.6323063033774164,0.6259657101387949,0,0,1
0,0,1,1,-0.3081596276528093,1,0,1,0,2,2,0,2,0,0,1,0,0.8021893383787599,-0.0193767398624628,0.899947625500837,0,0,0
0,0,0,0,0.506828338658278,1,2,1,0,0,2,0,0,2,0,1,1,0.8071717396450101,0.8307655522275426,1.0405611599642413,0,0,1
0,0,1,0,-1.2046463905950056,1,2,1,0,0,0,0,2,2,0,0,2,0.9931813869183588,-0.8915592697255834,0.2933865726554949,1,1,1
1,0,0,0,-1.2453957889105598,1,0,1,0,0,2,2,0,0,0,1,2,0.4932804598712345,-0.9446272400367228,-0.2787110223683268,0,0,1
0,0,0,0,-1.041648797332788,1,0,2,1,1,1,1,1,1,1,0,3,-1.498019246206844,-0.9355298736976704,-1.2333204865149634,0,0,0
0,0,0,0,0.7105753302360499,1,2,1,0,0,0,0,2,2,0,1,2,1.0197541936716945,1.0670333852649636,1.093129798492362,1,0,1
0,0,1,1,1.403315101600474,1,2,1,2,0,2,2,0,2,1,1,0,1.17088703208129,1.928096911824798,1.2772738121432756,1,0,0
0,0,1,1,-0.1859114327061462,1,0,1,0,0,0,0,0,2,0,1,2,0.5331396700012379,-0.0328469948524125,0.5714146073957131,0,0,0
1,1,1,0,0.5475777369738324,0,1,0,0,2,2,2,2,2,1,1,0,-0.1693789085400692,0.2262521512919541,0.0194578477152813,0,0,0
1,0,0,0,1.36256570328492,0,1,0,0,0,0,2,0,0,1,0,1,-1.1808063655889014,-0.1400596769012942,-0.9729968705814344,0,0,0
1,0,1,0,0.4253295420271693,1,2,0,2,0,2,0,2,2,1,1,2,0.5049060628258191,0.5624371938551518,0.722050738231018,0,0,0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,1,3,-0.6360638271455238,-0.9914764792513604,-1.1913948405498,0,0,1
1,0,1,0,0.5883271352893868,1,2,2,1,1,1,1,1,1,0,0,2,-1.3153311997776624,-0.5109641368937261,-1.1649441891116157,0,0,0
1,0,1,1,1.158818711707148,1,0,2,1,1,1,1,1,1,1,0,3,-1.4814112419860093,-0.4726189575177682,-1.2942594624048476,0,0,0
0,0,1,1,0.0585849571871799,1,0,2,1,1,1,1,1,1,0,0,3,-1.473107239875592,-0.6967789430846144,-1.2717752148908157,0,0,0
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,1,3,-1.5179488512718458,-1.0031448404253622,-1.6257854358181263,0,0,0
1,0,1,1,1.5255632965471373,0,1,0,0,2,2,2,2,2,1,0,2,-0.1544317047413179,0.8072750096757381,-0.0341145090109569,0,0,0
1,0,0,0,1.36256570328492,1,0,2,1,1,1,1,1,1,2,0,0,-1.5046624478951778,-0.4605990073065081,-1.329207659190877,0,0,0
0,0,0,0,-0.5934054158616899,1,0,1,2,0,0,0,2,2,0,1,2,1.0313797966262783,-0.2466131295053171,1.0563364535311752,1,0,1
0,0,1,1,-0.5119066192305812,1,0,2,1,1,1,1,1,1,0,0,3,-1.4830720424080928,-0.8171102910861878,-1.2518924277125398,0,0,0
1,0,1,1,0.0585849571871799,0,1,0,2,0,0,0,0,0,1,0,0,-1.1492511575693156,-0.5991031136713577,-1.0639876231805432,0,0,0
0,0,0,0,-1.2453957889105598,1,0,1,0,0,0,0,0,0,0,0,2,0.1777283796753755,-0.950428459151481,-0.4226898260730827,0,0,1
1,0,1,1,-1.2453957889105598,1,0,1,0,0,0,0,0,0,0,0,3,0.164441976298708,-0.9483848478724184,-0.3719700202225435,0,0,1
0,0,0,0,0.3845801437116149,1,2,0,2,2,0,0,0,0,1,1,0,-0.1610749064296519,0.0526330898309549,-0.0987502008596251,0,0,0
1,0,1,0,-1.163896992279451,1,0,1,0,0,0,0,2,0,0,1,2,0.5098884640920691,-0.876528838382801,0.0702194269131232,0,0,1
0,0,1,0,-1.0823981956483424,1,2,1,0,2,2,0,2,2,0,1,2,1.33862787471172,-0.7720189970578407,0.6070546807265703,1,1,1
0,1,1,0,-0.2674102293372549,1,0,0,0,0,2,0,0,2,1,0,3,-0.1428061017867336,-0.3095915158041683,-0.0055997141623776,0,0,0
0,0,0,0,-1.2453957889105598,1,2,1,0,0,0,0,0,2,0,1,2,0.6875941092550005,-0.9370021527911884,-0.0894661553776058,0,0,1
0,0,1,0,0.5883271352893868,1,2,1,2,2,2,0,2,0,0,1,2,1.1210630194187858,0.9808720968219083,1.1491469528192264,1,0,0
1,0,0,0,0.0585849571871799,1,2,2,1,1,1,1,1,1,2,0,0,-1.292079993868494,-0.5807765351042811,-1.0250011549046447,0,0,0
1,1,1,0,0.9958211184449304,1,2,1,0,2,2,0,0,2,0,1,0,1.004806989872943,1.373487179865026,1.1202773784935651,1,0,0
0,0,0,0,0.6290765336049412,1,2,2,1,1,1,1,1,1,1,0,0,-1.3435648069530814,-0.4825073991906513,-1.137553045333214,0,0,0
1,0,0,1,-1.0823981956483424,1,2,2,1,1,1,1,1,1,0,0,3,-1.2837759917580764,-0.9307394730650292,-1.0811902854413709,0,0,0
0,1,0,0,-1.041648797332788,1,0,0,2,0,0,0,0,0,0,1,2,-0.5580062073076008,-0.8620477649107345,-0.5494211689173728,0,0,1
1,0,0,0,-1.2861451872261145,1,0,1,0,0,0,0,0,0,0,1,2,0.1777283796753755,-0.980709064985332,-0.7905447620536048,0,0,1
0,0,1,1,1.4848138982315828,1,2,0,2,0,2,2,0,0,2,1,1,-0.0282108726629742,0.8579917283002144,0.0470799763177163,0,0,0
0,0,0,0,0.2623319487649518,1,0,2,1,1,1,1,1,1,2,0,1,-1.4714464394535085,-0.6765405991274469,-1.3178262275530388,0,0,0
1,0,1,0,-0.0636632377594831,1,2,1,0,2,2,0,2,0,0,0,2,0.9566437776325224,0.3154019465517026,1.146113308517682,1,0,1
1,0,0,0,1.1995681100227022,1,2,1,2,2,0,2,0,2,1,0,2,1.2290150468542111,1.857888975947328,1.4497617877640203,1,0,0
1,0,0,0,1.4848138982315828,1,2,0,2,2,2,2,2,2,2,0,3,0.8520133510412641,1.766849389612317,1.013794801192506,1,0,0
0,0,0,0,-1.163896992279451,1,0,1,0,2,2,2,2,2,1,1,2,1.3502534776663049,-0.8165389589006434,0.9635424589903588,1,1,0
1,0,0,0,-0.0229138394439287,1,0,2,1,1,1,1,1,1,2,1,0,-1.4930368449405935,-0.7415845710201893,-1.3322749268883207,0,0,0
0,0,0,1,-1.163896992279451,1,2,1,0,2,0,0,2,0,0,0,3,0.8171365421775109,-0.850928761607448,0.4514360321768518,0,0,1
1,1,0,0,0.9143223218138218,0,1,0,2,2,0,0,2,0,0,1,2,-0.6692798355871932,0.0778815775690499,-0.492974933374031,0,0,0
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,2,0,1,2,-0.3188509465275814,-0.987279385119092,-1.035145116074753,0,0,1
0,1,0,0,1.0773199150760393,1,2,1,2,2,2,0,0,0,0,1,2,0.8221189434437615,1.4041852976806208,1.0563106200137635,0,0,0
0,1,0,0,-1.163896992279451,1,2,0,0,0,0,0,0,0,0,0,3,-0.5397374026646827,-0.9325853155106342,-0.7645304100205864,0,0,1
0,0,0,0,-0.389658424283918,1,0,0,0,2,2,0,0,0,1,0,0,-0.3055645431509137,-0.4280550470453083,-0.1311191142145407,0,0,0
1,0,1,1,1.607062093178246,1,2,2,1,1,1,1,1,1,2,0,0,-1.3286176031543302,-0.2474042048391477,-1.162090312865496,0,0,0
0,0,1,1,-0.5526560175461356,1,2,2,1,1,1,1,1,1,2,1,0,-1.3319392039984972,-0.806079185042216,-1.1763425110715755,0,0,0
1,0,1,1,1.1995681100227022,1,2,2,1,1,1,1,1,1,2,1,0,-1.3535296094855822,-0.3855347478519108,-1.2016141153077045,0,0,0
1,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,1,1.629267948576327,2.710030930686739,1.8543373451993048,1,0,0
1,1,0,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,1,2,0.398614835812477,-0.9071390589390816,0.0033838117842679,0,0,1
0,1,0,0,0.3845801437116149,1,2,1,0,2,2,0,2,2,0,1,0,1.320359070068802,0.8884701029675228,1.3485335614336624,1,0,1
0,0,0,0,-1.0008993990172337,1,0,0,2,0,0,0,2,0,0,1,2,-0.1660573076959023,-0.7972674847959357,-0.1681818397262919,0,0,0
0,1,1,0,-0.2266608310217006,1,0,1,2,0,2,0,2,2,0,1,2,1.2041030405229591,0.1989161036451392,1.27745598547684,1,0,1
0,0,0,0,-1.2861451872261145,1,2,1,0,0,0,0,0,0,0,1,2,0.3155748147083035,-0.9788851968545558,-0.7226456671246574,0,0,1
0,1,0,0,-1.163896992279451,1,0,1,0,2,2,0,2,2,0,1,1,1.1559398282825384,-0.8170004195120447,0.9566707433589956,1,1,1
0,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,3,-1.5030016474730945,-1.0029470715919049,-1.618422883355951,0,0,1
1,0,0,0,-0.389658424283918,1,2,1,0,0,0,2,2,0,0,1,2,0.8503525506191802,-0.1576171544493689,0.7078710075631256,1,0,1
1,0,0,0,0.2623319487649518,0,1,0,2,2,0,2,2,0,0,1,1,-0.5330942009763487,-0.1850191250406696,-0.4029063749200903,0,0,0
0,1,1,0,0.0178355588716256,1,2,1,0,2,0,0,0,0,0,1,0,0.5181924662024865,0.1558684208958548,0.6151253031267507,0,0,0
1,1,1,0,0.4660789403427237,1,2,1,0,2,0,0,0,2,1,0,3,0.7772773320475079,0.7080390039096488,0.9037694404826268,0,0,0
1,0,1,1,-1.2861451872261145,1,2,1,0,0,0,0,0,0,0,1,2,0.3155748147083035,-0.9788851968545558,-0.7226456671246574,0,0,1
0,0,1,1,1.403315101600474,0,1,0,2,0,0,2,0,0,2,0,1,-0.9732063128284678,0.1071733392356125,-0.7165342673684729,0,0,0
0,0,1,1,0.6290765336049412,1,0,0,2,2,2,0,0,2,2,1,1,0.1694243775649581,0.4116054968714412,0.2210632681971226,0,0,0
1,0,1,1,-1.0823981956483424,1,0,2,1,1,1,1,1,1,1,0,3,-1.512966450005595,-0.961745231288225,-1.4109858893819724,0,0,0
1,1,1,0,-0.3489090259683637,0,1,0,2,0,0,0,0,2,0,0,0,-0.860271884126792,-0.584753886088263,-0.6702242935939714,0,0,1
0,0,1,0,-1.163896992279451,1,0,2,1,1,1,1,1,1,0,0,3,-1.5079840487393448,-0.9705569315345054,-1.3299744391156276,0,0,0
1,0,0,0,-1.163896992279451,1,0,2,1,1,1,1,1,1,1,0,3,-1.5046624478951778,-0.9598554402129628,-1.170616081378773,0,0,0
0,1,1,0,0.955071720129376,1,2,0,2,2,2,2,0,0,1,1,1,0.1146179636362039,0.7524710684931369,0.3627926227667588,0,0,0
0,0,1,1,0.6290765336049412,1,0,2,1,1,1,1,1,1,2,0,3,-1.494697645362677,-0.6003117009869323,-1.3165582324067753,0,0,0
1,0,1,1,0.506828338658278,1,0,0,2,0,0,2,0,0,2,0,0,-0.3437629528588334,0.1106892296081931,-0.124962905895725,0,0,0
0,0,1,0,-0.389658424283918,1,0,0,2,0,2,2,0,2,1,1,0,0.1245827661687046,-0.269136802204662,0.3618992136229568,0,0,0
1,1,1,0,1.607062093178246,1,2,2,1,1,1,1,1,1,2,1,0,-1.3286176031543302,-0.2194309020623028,-1.133559021284526,0,0,0
0,0,0,0,-1.163896992279451,1,0,2,1,1,1,1,1,1,0,0,0,-1.463142437343091,-0.9740508475922574,-1.3820031431816644,0,0,0
0,0,1,0,0.8735729234982674,1,2,1,2,2,0,0,2,2,1,0,0,1.3801478852638067,1.5212644470875574,1.4873397266831982,1,0,0
1,0,1,0,0.6290765336049412,1,2,1,2,2,2,0,2,2,0,1,0,1.5429063266279868,1.3242866889637257,1.6078943519339808,1,0,0
1,0,0,0,-1.163896992279451,0,1,0,0,0,0,0,2,2,0,1,2,-0.6792446381196942,-0.935024464456612,-0.8008523355006498,0,0,1
0,1,0,0,-1.041648797332788,1,0,0,0,2,2,0,2,0,0,1,2,-0.0016380659096388,-0.7946745156461573,0.0776228824445325,0,0,0
0,0,0,0,-0.1044126360750375,1,0,0,2,0,0,0,0,0,0,1,3,-0.5380766022425993,-0.3362463596912955,-0.3194205717051798,0,0,0
1,0,1,0,-0.0229138394439287,1,2,1,0,0,2,0,0,0,0,1,2,0.461725251851649,0.0642135537456424,0.4858045262292405,0,0,1
1,0,1,1,1.3218163049693654,1,0,2,1,1,1,1,1,1,2,0,3,-1.498019246206844,-0.4435469389994919,-1.3006927994916508,0,0,0
1,0,1,0,-0.7564030091239073,1,0,0,0,0,0,0,0,0,1,0,2,-0.6775838376976105,-0.7298063382720441,-0.5426721624937125,0,0,0
1,0,1,1,0.0993343555027343,1,0,2,1,1,1,1,1,1,1,0,0,-1.4930368449405935,-0.6834405339836366,-1.2627934202910158,0,0,0
0,0,1,1,-1.2861451872261145,1,2,1,2,0,2,0,2,2,0,1,2,1.2439622506529624,-0.9666015548653522,-0.2653493530851201,1,1,1
0,0,0,0,-1.2453957889105598,1,2,1,0,0,0,0,0,0,0,0,1,0.3288612180849715,-0.9469565174085576,-0.3365206935528119,0,0,1
0,0,1,1,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,2,-1.494697645362677,-1.0028372000177617,-1.6143325764325205,0,0,1
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,1,3,-1.5328960550705968,-1.00334260925882,-1.633147988280301,0,0,0
1,0,0,0,0.7105753302360499,1,0,2,1,1,1,1,1,1,1,0,1,-1.4897152440964267,-0.5769530043240996,-1.306966061660848,0,0,0
0,1,0,0,-1.2453957889105598,1,0,1,0,0,0,0,2,0,0,0,3,0.5480868737999891,-0.9401884284413398,-0.16854542256393,0,0,1
1,0,0,0,-1.163896992279451,1,2,1,0,0,0,0,0,0,0,1,2,0.367059627792891,-0.8714747459722163,0.1454810743042455,0,0,1
1,1,0,0,-0.3081596276528093,1,2,1,0,2,0,0,2,0,0,1,2,0.8138149413333441,-0.0464490957313339,0.8224205773521223,0,0,1
1,1,0,0,0.4660789403427237,1,0,1,0,0,2,0,0,0,0,0,2,0.2939844092212182,0.3606250864690215,0.3289449741765181,0,0,1
1,0,0,0,-0.5934054158616899,1,0,2,1,1,1,1,1,1,0,0,2,-1.5279136538043463,-0.8583341057046961,-1.3408417387732474,0,0,0
0,0,0,0,0.9143223218138218,1,0,1,0,2,2,0,0,0,0,1,2,0.5497476742220725,0.970236528444852,0.6934770227230531,0,0,1
1,0,0,1,-0.9194006023861248,1,2,2,1,1,1,1,1,1,0,0,1,-1.3352608048426642,-0.9132259441466116,-1.2755064247388903,0,0,0
0,0,0,0,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,1,3,-1.463142437343091,-0.9635031764745152,-1.429684435317655,0,0,0
1,0,1,1,-1.2861451872261145,1,0,1,0,0,0,0,0,2,0,0,2,0.4982628611374851,-0.9764680222234066,-0.6326589148091849,0,0,1
1,0,0,0,0.3438307453960605,1,2,0,0,0,2,0,0,0,0,1,0,-0.3088861439950804,-0.0282543630532289,-0.1982683195408587,0,0,0
1,0,1,1,0.955071720129376,1,0,0,2,2,2,0,0,0,2,1,0,-0.1727005093842362,0.5078749701356655,0.043289420207421,0,0,0
1,0,1,0,1.5663126948626918,1,2,1,2,0,2,2,2,2,2,1,1,1.4465799021471455,2.335500708747583,1.5197514840093878,1,0,0
0,0,1,1,-0.3489090259683637,1,0,2,1,1,1,1,1,1,1,0,3,-1.498019246206844,-0.7771609867277399,-1.2432599323388998,0,0,0
0,1,0,0,-1.2453957889105598,1,2,0,0,2,0,0,0,0,0,1,1,-0.2806525368196617,-0.9596576713795052,-0.6517470137851943,0,0,1
0,0,0,0,-1.2046463905950056,1,2,0,0,0,0,2,2,0,0,0,2,-0.0132636688642233,-0.9350684130862692,-0.516494198183757,0,0,0
0,0,1,0,1.5663126948626918,1,2,2,1,1,1,1,1,1,2,1,1,-1.3468864077972482,-0.2725867696327568,-1.1773060055913172,0,0,0
1,0,0,0,-0.9601500007016792,1,0,2,1,1,1,1,1,1,0,1,3,-1.5295744542264298,-0.9300582693053416,-1.3342283583159955,0,0,0
1,1,1,0,0.832823525182713,1,2,1,0,2,2,0,2,2,0,1,2,1.2904646624712994,1.3991751538996935,1.38249896280094,1,0,1
1,0,1,1,1.1180693133915935,1,0,0,2,2,0,2,2,2,0,1,1,0.4667076531178991,1.0378734694873726,0.5600477623784238,0,0,0
0,0,1,1,1.5663126948626918,1,2,1,0,2,2,0,0,2,2,1,1,1.0214149940937776,1.99859051379504,1.171348229842513,1,0,0
0,1,0,0,-0.4304078225994724,1,0,1,2,2,0,0,0,0,0,0,2,0.5547300754883231,-0.2113663285201959,0.6490654355625008,0,0,0
0,0,0,0,0.2623319487649518,1,0,1,0,0,2,2,0,0,2,1,2,0.5132100649362364,0.3954104268427415,0.6775072958348596,0,0,0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,2,0,0,0,0,1,2,-0.4816093878917613,-0.9894328679722978,-1.1153151317739916,0,0,1
1,0,0,0,-0.6341548141772443,1,0,2,1,1,1,1,1,1,1,1,3,-1.4780896411418425,-0.8508628386629622,-1.2765641202665654,0,0,0
0,0,0,0,-0.9601500007016792,1,0,1,0,0,0,0,2,2,0,1,3,0.7772773320475079,-0.6650480324720739,0.6389357015469092,0,0,1
0,0,0,0,-0.8379018057550162,1,2,1,2,0,0,0,0,0,0,1,2,0.4633860522737323,-0.604069308822628,0.3926866391966249,0,0,0
0,0,1,0,-0.3489090259683637,1,0,2,1,1,1,1,1,1,1,0,3,-1.4897152440964267,-0.8108476113600285,-1.3435869805568046,0,0,0
0,0,1,0,-0.4711572209150268,1,2,1,0,0,0,0,0,2,0,1,2,0.7141669160083359,-0.2167280613383814,0.7486749178417118,0,0,1
0,0,0,0,0.8735729234982674,1,0,1,2,2,0,0,2,2,1,1,1,1.164243830392956,1.3174966256816787,1.2114894277670405,1,0,0
1,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,1,3,-1.49137604451851,-1.0027932513881044,-1.6126964536631485,0,0,1
0,0,0,0,-1.2861451872261145,1,0,2,1,1,1,1,1,1,0,0,3,-1.4814112419860093,-1.0026614054991323,-1.6077880853550317,0,0,0
0,0,1,1,1.3218163049693654,1,2,0,2,2,0,2,2,2,2,1,0,0.5813028822416585,1.280338059306467,0.6440622195576088,0,0,0
1,0,0,0,-0.2674102293372549,1,0,0,2,0,0,2,2,2,1,0,0,0.3321828189291382,-0.1729332518849235,0.3712538970496917,0,0,0
0,0,0,0,-0.7971524074394618,1,2,1,2,2,0,0,2,0,0,1,2,1.0513094016912805,-0.4646862298646331,0.967235421812656,1,0,1
1,1,0,0,0.0585849571871799,1,0,1,0,0,0,0,0,0,0,0,1,0.1378691695453726,-0.0117516526169285,0.1854959626066063,0,0,0
1,0,1,0,1.607062093178246,1,2,2,1,1,1,1,1,1,2,0,1,-1.3037055968230782,-0.192336571878603,-1.1059242353306085,0,0,0
0,0,0,0,-1.0823981956483424,1,0,1,0,0,2,0,0,2,0,0,2,0.6278052940599959,-0.7929605190895244,0.3843082522677518,0,0,1
1,0,0,0,-0.3489090259683637,1,0,1,0,0,0,0,2,2,0,1,2,0.8420485485087629,-0.027836851071485,0.9884115250848168,1,0,1
0,0,0,0,-1.2453957889105598,1,0,2,1,1,1,1,1,1,0,1,3,-1.4797504415639258,-0.9929707326597071,-1.478534386574626,0,0,0
1,0,0,0,-1.0823981956483424,1,0,0,0,2,0,0,2,0,0,0,2,-0.1843261123388203,-0.8544666262948575,-0.2699071236569427,0,0,0
1,0,1,1,1.403315101600474,1,0,0,2,2,0,0,0,0,2,1,0,-0.3587101566575845,0.6752093775556767,-0.0945670087174136,0,0,0
1,1,1,1,0.0993343555027343,1,0,0,0,2,0,2,2,2,0,1,2,0.367059627792891,0.195729827994988,0.5555297985926891,0,0,0
0,0,0,0,-0.1451620343905918,0,1,0,0,0,0,2,0,0,0,1,2,-1.12267835081598,-0.6045747180636863,-0.931305857645262,0,0,0
0,0,0,1,-0.4711572209150268,1,0,0,2,0,2,0,0,2,1,0,3,-0.004959666753806,-0.4241216446909836,0.0467782497810265,0,0,0
1,0,1,1,-0.2266608310217006,1,2,1,0,0,0,0,0,0,0,1,0,0.3570948252603902,-0.1638578598606996,0.3127863140637655,0,0,1
1,1,1,0,-1.2861451872261145,0,1,0,0,0,0,0,0,0,0,0,2,-1.326956802732247,-1.00061779422007,-1.5317083765792232,0,0,1
